subject_id,condition,phase_index,window_index,start_time,end_time,duration,n_samples_eda,label
S04,ANAEROBIC,5,3,1361722613.0,1361722673.0,60,240,anaerobic
S05,ANAEROBIC,1,0,1361634426.0,1361634486.0,60,240,anaerobic
S05,ANAEROBIC,1,1,1361634486.0,1361634546.0,60,240,anaerobic
S05,ANAEROBIC,1,2,1361634546.0,1361634606.0,60,240,anaerobic
S05,ANAEROBIC,1,3,1361634606.0,1361634666.0,60,240,anaerobic
S05,ANAEROBIC,3,0,1361634701.0,1361634761.0,60,240,anaerobic
S05,ANAEROBIC,3,1,1361634761.0,1361634821.0,60,240,anaerobic
S05,ANAEROBIC,3,2,1361634821.0,1361634881.0,60,240,anaerobic
S05,ANAEROBIC,3,3,1361634881.0,1361634941.0,60,240,anaerobic
S05,ANAEROBIC,5,0,1361634976.0,1361635036.0,60,240,anaerobic
S05,ANAEROBIC,5,1,1361635036.0,1361635096.0,60,240,anaerobic
S05,ANAEROBIC,5,2,1361635096.0,1361635156.0,60,240,anaerobic
S05,ANAEROBIC,5,3,1361635156.0,1361635216.0,60,240,anaerobic
S06,ANAEROBIC,1,0,1361636915.0,1361636975.0,60,240,anaerobic
S06,ANAEROBIC,1,1,1361636975.0,1361637035.0,60,240,anaerobic
S06,ANAEROBIC,1,2,1361637035.0,1361637095.0,60,240,anaerobic
S06,ANAEROBIC,1,3,1361637095.0,1361637155.0,60,240,anaerobic
S06,ANAEROBIC,3,0,1361637188.0,1361637248.0,60,240,anaerobic
S06,ANAEROBIC,3,1,1361637248.0,1361637308.0,60,240,anaerobic
S06,ANAEROBIC,3,2,1361637308.0,1361637368.0,60,240,anaerobic
S07,ANAEROBIC,1,0,1361719540.0,1361719600.0,60,240,anaerobic
S07,ANAEROBIC,1,1,1361719600.0,1361719660.0,60,240,anaerobic
S07,ANAEROBIC,1,2,1361719660.0,1361719720.0,60,240,anaerobic
S07,ANAEROBIC,1,3,1361719720.0,1361719780.0,60,240,anaerobic
S07,ANAEROBIC,3,0,1361719827.0,1361719887.0,60,240,anaerobic
S07,ANAEROBIC,3,1,1361719887.0,1361719947.0,60,240,anaerobic
S07,ANAEROBIC,3,2,1361719947.0,1361720007.0,60,240,anaerobic
S07,ANAEROBIC,5,0,1361720085.0,1361720145.0,60,240,anaerobic
S07,ANAEROBIC,5,1,1361720145.0,1361720205.0,60,240,anaerobic
S07,ANAEROBIC,5,2,1361720205.0,1361720265.0,60,240,anaerobic
S07,ANAEROBIC,5,3,1361720265.0,1361720325.0,60,240,anaerobic
S08,ANAEROBIC,1,0,1361648866.0,1361648926.0,60,240,anaerobic
S08,ANAEROBIC,1,1,1361648926.0,1361648986.0,60,240,anaerobic
S08,ANAEROBIC,1,2,1361648986.0,1361649046.0,60,240,anaerobic
S08,ANAEROBIC,1,3,1361649046.0,1361649106.0,60,240,anaerobic
S08,ANAEROBIC,3,0,1361649151.0,1361649211.0,60,240,anaerobic
S08,ANAEROBIC,3,1,1361649211.0,1361649271.0,60,240,anaerobic
S08,ANAEROBIC,3,2,1361649271.0,1361649331.0,60,240,anaerobic
S08,ANAEROBIC,3,3,1361649331.0,1361649391.0,60,240,anaerobic
S08,ANAEROBIC,5,0,1361649431.0,1361649491.0,60,240,anaerobic
S08,ANAEROBIC,5,1,1361649491.0,1361649551.0,60,240,anaerobic
S08,ANAEROBIC,5,2,1361649551.0,1361649611.0,60,240,anaerobic
S08,ANAEROBIC,5,3,1361649611.0,1361649671.0,60,240,anaerobic
S09,ANAEROBIC,1,0,1361717735.0,1361717795.0,60,240,anaerobic
S09,ANAEROBIC,1,1,1361717795.0,1361717855.0,60,240,anaerobic
S09,ANAEROBIC,1,2,1361717855.0,1361717915.0,60,240,anaerobic
S09,ANAEROBIC,1,3,1361717915.0,1361717975.0,60,240,anaerobic
S09,ANAEROBIC,3,0,1361718007.0,1361718067.0,60,240,anaerobic
S09,ANAEROBIC,3,1,1361718067.0,1361718127.0,60,240,anaerobic
S09,ANAEROBIC,3,2,1361718127.0,1361718187.0,60,240,anaerobic
S09,ANAEROBIC,3,3,1361718187.0,1361718247.0,60,240,anaerobic
S09,ANAEROBIC,5,0,1361718286.0,1361718346.0,60,240,anaerobic
S09,ANAEROBIC,5,1,1361718346.0,1361718406.0,60,240,anaerobic
S09,ANAEROBIC,5,2,1361718406.0,1361718466.0,60,240,anaerobic
S09,ANAEROBIC,5,3,1361718466.0,1361718526.0,60,240,anaerobic
S10,ANAEROBIC,1,0,1361656740.0,1361656800.0,60,240,anaerobic
S10,ANAEROBIC,1,1,1361656800.0,1361656860.0,60,240,anaerobic
S10,ANAEROBIC,1,2,1361656860.0,1361656920.0,60,240,anaerobic
S10,ANAEROBIC,1,3,1361656920.0,1361656980.0,60,240,anaerobic
S10,ANAEROBIC,3,0,1361657016.0,1361657076.0,60,240,anaerobic
S10,ANAEROBIC,3,1,1361657076.0,1361657136.0,60,240,anaerobic
S10,ANAEROBIC,3,2,1361657136.0,1361657196.0,60,240,anaerobic
S10,ANAEROBIC,3,3,1361657196.0,1361657256.0,60,240,anaerobic
S10,ANAEROBIC,5,0,1361657290.0,1361657350.0,60,240,anaerobic
S10,ANAEROBIC,5,1,1361657350.0,1361657410.0,60,240,anaerobic
S10,ANAEROBIC,5,2,1361657410.0,1361657470.0,60,240,anaerobic
S11,ANAEROBIC,1,0,1361713158.0,1361713218.0,60,240,anaerobic
S11,ANAEROBIC,1,1,1361713218.0,1361713278.0,60,240,anaerobic
S11,ANAEROBIC,1,2,1361713278.0,1361713338.0,60,240,anaerobic
S11,ANAEROBIC,1,3,1361713338.0,1361713398.0,60,240,anaerobic
S11,ANAEROBIC,3,0,1361713456.0,1361713516.0,60,240,anaerobic
S11,ANAEROBIC,3,1,1361713516.0,1361713576.0,60,240,anaerobic
S11,ANAEROBIC,3,2,1361713576.0,1361713636.0,60,240,anaerobic
S11,ANAEROBIC,3,3,1361713636.0,1361713696.0,60,240,anaerobic
S11,ANAEROBIC,5,0,1361713747.0,1361713807.0,60,240,anaerobic
S11,ANAEROBIC,5,1,1361713807.0,1361713867.0,60,240,anaerobic
S11,ANAEROBIC,5,2,1361713867.0,1361713927.0,60,240,anaerobic
S11,ANAEROBIC,5,3,1361713927.0,1361713987.0,60,240,anaerobic
S12,ANAEROBIC,1,0,1361715429.0,1361715489.0,60,240,anaerobic
S12,ANAEROBIC,1,1,1361715489.0,1361715549.0,60,240,anaerobic
S12,ANAEROBIC,1,2,1361715549.0,1361715609.0,60,240,anaerobic
S12,ANAEROBIC,1,3,1361715609.0,1361715669.0,60,240,anaerobic
S12,ANAEROBIC,3,0,1361715706.0,1361715766.0,60,240,anaerobic
S12,ANAEROBIC,3,1,1361715766.0,1361715826.0,60,240,anaerobic
S12,ANAEROBIC,3,2,1361715826.0,1361715886.0,60,240,anaerobic
S12,ANAEROBIC,3,3,1361715886.0,1361715946.0,60,240,anaerobic
S12,ANAEROBIC,5,0,1361715980.0,1361716040.0,60,240,anaerobic
S12,ANAEROBIC,5,1,1361716040.0,1361716100.0,60,240,anaerobic
S12,ANAEROBIC,5,2,1361716100.0,1361716160.0,60,240,anaerobic
S13,ANAEROBIC,1,0,1361738824.0,1361738884.0,60,240,anaerobic
S13,ANAEROBIC,1,1,1361738884.0,1361738944.0,60,240,anaerobic
S13,ANAEROBIC,1,2,1361738944.0,1361739004.0,60,240,anaerobic
S13,ANAEROBIC,1,3,1361739004.0,1361739064.0,60,240,anaerobic
S13,ANAEROBIC,3,0,1361739114.0,1361739174.0,60,240,anaerobic
S13,ANAEROBIC,3,1,1361739174.0,1361739234.0,60,240,anaerobic
S13,ANAEROBIC,3,2,1361739234.0,1361739294.0,60,240,anaerobic
S13,ANAEROBIC,5,0,1361739377.0,1361739437.0,60,240,anaerobic
S13,ANAEROBIC,5,1,1361739437.0,1361739497.0,60,240,anaerobic
S13,ANAEROBIC,5,2,1361739497.0,1361739557.0,60,240,anaerobic
S13,ANAEROBIC,5,3,1361739557.0,1361739617.0,60,240,anaerobic
S14,ANAEROBIC,1,0,1361740596.0,1361740656.0,60,240,anaerobic
S14,ANAEROBIC,1,1,1361740656.0,1361740716.0,60,240,anaerobic
S14,ANAEROBIC,1,2,1361740716.0,1361740776.0,60,240,anaerobic
S14,ANAEROBIC,1,3,1361740776.0,1361740836.0,60,240,anaerobic
S14,ANAEROBIC,3,0,1361740870.0,1361740930.0,60,240,anaerobic
S14,ANAEROBIC,3,1,1361740930.0,1361740990.0,60,240,anaerobic
S14,ANAEROBIC,3,2,1361740990.0,1361741050.0,60,240,anaerobic
S14,ANAEROBIC,3,3,1361741050.0,1361741110.0,60,240,anaerobic
S14,ANAEROBIC,5,0,1361741142.0,1361741202.0,60,240,anaerobic
S14,ANAEROBIC,5,1,1361741202.0,1361741262.0,60,240,anaerobic
S14,ANAEROBIC,5,2,1361741262.0,1361741322.0,60,240,anaerobic
S14,ANAEROBIC,5,3,1361741322.0,1361741382.0,60,240,anaerobic
S15,ANAEROBIC,1,0,1361805595.0,1361805655.0,60,240,anaerobic
S15,ANAEROBIC,1,1,1361805655.0,1361805715.0,60,240,anaerobic
S15,ANAEROBIC,1,2,1361805715.0,1361805775.0,60,240,anaerobic
S15,ANAEROBIC,1,3,1361805775.0,1361805835.0,60,240,anaerobic
S15,ANAEROBIC,3,0,1361805878.0,1361805938.0,60,240,anaerobic
S15,ANAEROBIC,3,1,1361805938.0,1361805998.0,60,240,anaerobic
S15,ANAEROBIC,3,2,1361805998.0,1361806058.0,60,240,anaerobic
S15,ANAEROBIC,3,3,1361806058.0,1361806118.0,60,240,anaerobic
S15,ANAEROBIC,5,0,1361806166.0,1361806226.0,60,240,anaerobic
S15,ANAEROBIC,5,1,1361806226.0,1361806286.0,60,240,anaerobic
S15,ANAEROBIC,5,2,1361806286.0,1361806346.0,60,240,anaerobic
S16_a,ANAEROBIC,1,0,1361815645.0,1361815705.0,60,240,anaerobic
S16_a,ANAEROBIC,1,1,1361815705.0,1361815765.0,60,240,anaerobic
S16_a,ANAEROBIC,1,2,1361815765.0,1361815825.0,60,240,anaerobic
S16_b,ANAEROBIC,1,0,1361816135.0,1361816195.0,60,240,anaerobic
S16_b,ANAEROBIC,1,1,1361816195.0,1361816255.0,60,240,anaerobic
S16_b,ANAEROBIC,1,2,1361816255.0,1361816315.0,60,240,anaerobic
S16_b,ANAEROBIC,3,0,1361816407.0,1361816467.0,60,240,anaerobic
S16_b,ANAEROBIC,3,1,1361816467.0,1361816527.0,60,240,anaerobic
S16_b,ANAEROBIC,3,2,1361816527.0,1361816587.0,60,240,anaerobic
S17,ANAEROBIC,1,0,1361831169.0,1361831229.0,60,240,anaerobic
S17,ANAEROBIC,1,1,1361831229.0,1361831289.0,60,240,anaerobic
S17,ANAEROBIC,1,2,1361831289.0,1361831349.0,60,240,anaerobic
S17,ANAEROBIC,1,3,1361831349.0,1361831409.0,60,240,anaerobic
S17,ANAEROBIC,3,0,1361831459.0,1361831519.0,60,240,anaerobic
S17,ANAEROBIC,3,1,1361831519.0,1361831579.0,60,240,anaerobic
S17,ANAEROBIC,3,2,1361831579.0,1361831639.0,60,240,anaerobic
S17,ANAEROBIC,3,3,1361831639.0,1361831699.0,60,240,anaerobic
S17,ANAEROBIC,5,0,1361831735.0,1361831795.0,60,240,anaerobic
S17,ANAEROBIC,5,1,1361831795.0,1361831855.0,60,240,anaerobic
S17,ANAEROBIC,5,2,1361831855.0,1361831915.0,60,240,anaerobic
S17,ANAEROBIC,5,3,1361831915.0,1361831975.0,60,240,anaerobic
S18,ANAEROBIC,1,0,1361833255.0,1361833315.0,60,240,anaerobic
S18,ANAEROBIC,1,1,1361833315.0,1361833375.0,60,240,anaerobic
S18,ANAEROBIC,1,2,1361833375.0,1361833435.0,60,240,anaerobic
S18,ANAEROBIC,1,3,1361833435.0,1361833495.0,60,240,anaerobic
S18,ANAEROBIC,3,0,1361833529.0,1361833589.0,60,240,anaerobic
S18,ANAEROBIC,3,1,1361833589.0,1361833649.0,60,240,anaerobic
S18,ANAEROBIC,3,2,1361833649.0,1361833709.0,60,240,anaerobic
S18,ANAEROBIC,3,3,1361833709.0,1361833769.0,60,240,anaerobic
S18,ANAEROBIC,5,0,1361833819.0,1361833879.0,60,240,anaerobic
S18,ANAEROBIC,5,1,1361833879.0,1361833939.0,60,240,anaerobic
S18,ANAEROBIC,5,2,1361833939.0,1361833999.0,60,240,anaerobic
S18,ANAEROBIC,5,3,1361833999.0,1361834059.0,60,240,anaerobic
f01,ANAEROBIC,0,0,1371741330.0,1371741390.0,60,240,rest
f01,ANAEROBIC,0,1,1371741390.0,1371741450.0,60,240,rest
f01,ANAEROBIC,0,2,1371741450.0,1371741510.0,60,240,rest
f01,ANAEROBIC,2,0,1371741563.0,1371741623.0,60,240,rest
f01,ANAEROBIC,2,1,1371741623.0,1371741683.0,60,240,rest
f01,ANAEROBIC,2,2,1371741683.0,1371741743.0,60,240,rest
f01,ANAEROBIC,4,0,1371741809.0,1371741869.0,60,240,rest
f01,ANAEROBIC,4,1,1371741869.0,1371741929.0,60,240,rest
f01,ANAEROBIC,4,2,1371741929.0,1371741989.0,60,240,rest
f01,ANAEROBIC,6,0,1371742039.0,1371742099.0,60,240,rest
f01,ANAEROBIC,6,1,1371742099.0,1371742159.0,60,240,rest
f01,ANAEROBIC,6,2,1371742159.0,1371742219.0,60,240,rest
f01,ANAEROBIC,8,0,1371742258.0,1371742318.0,60,240,rest
f01,ANAEROBIC,8,1,1371742318.0,1371742378.0,60,240,rest
f01,ANAEROBIC,8,2,1371742378.0,1371742438.0,60,240,rest
f01,ANAEROBIC,9,0,1371742454.0,1371742514.0,60,240,anaerobic
f01,ANAEROBIC,9,1,1371742514.0,1371742574.0,60,240,anaerobic
f02,ANAEROBIC,0,0,1371744276.0,1371744336.0,60,240,rest
f02,ANAEROBIC,0,1,1371744336.0,1371744396.0,60,240,rest
f02,ANAEROBIC,0,2,1371744396.0,1371744456.0,60,240,rest
f02,ANAEROBIC,2,0,1371744516.0,1371744576.0,60,240,rest
f02,ANAEROBIC,2,1,1371744576.0,1371744636.0,60,240,rest
f02,ANAEROBIC,2,2,1371744636.0,1371744696.0,60,240,rest
f02,ANAEROBIC,4,0,1371744730.0,1371744790.0,60,240,rest
f02,ANAEROBIC,4,1,1371744790.0,1371744850.0,60,240,rest
f02,ANAEROBIC,4,2,1371744850.0,1371744910.0,60,240,rest
f02,ANAEROBIC,6,0,1371744946.0,1371745006.0,60,240,rest
f02,ANAEROBIC,6,1,1371745006.0,1371745066.0,60,240,rest
f02,ANAEROBIC,6,2,1371745066.0,1371745126.0,60,240,rest
f02,ANAEROBIC,8,0,1371745188.0,1371745248.0,60,240,rest
f02,ANAEROBIC,8,1,1371745248.0,1371745308.0,60,240,rest
f02,ANAEROBIC,8,2,1371745308.0,1371745368.0,60,240,rest
f02,ANAEROBIC,9,0,1371745384.0,1371745444.0,60,240,anaerobic
f02,ANAEROBIC,9,1,1371745444.0,1371745504.0,60,240,anaerobic
f02,ANAEROBIC,9,2,1371745504.0,1371745564.0,60,240,anaerobic
f03,ANAEROBIC,0,0,1371741325.0,1371741385.0,60,240,rest
f03,ANAEROBIC,0,1,1371741385.0,1371741445.0,60,240,rest
f03,ANAEROBIC,0,2,1371741445.0,1371741505.0,60,240,rest
f03,ANAEROBIC,2,0,1371741551.0,1371741611.0,60,240,rest
f03,ANAEROBIC,2,1,1371741611.0,1371741671.0,60,240,rest
f03,ANAEROBIC,2,2,1371741671.0,1371741731.0,60,240,rest
f03,ANAEROBIC,4,0,1371741805.0,1371741865.0,60,240,rest
f03,ANAEROBIC,4,1,1371741865.0,1371741925.0,60,240,rest
f03,ANAEROBIC,4,2,1371741925.0,1371741985.0,60,240,rest
f03,ANAEROBIC,6,0,1371742033.0,1371742093.0,60,240,rest
f03,ANAEROBIC,6,1,1371742093.0,1371742153.0,60,240,rest
f03,ANAEROBIC,6,2,1371742153.0,1371742213.0,60,240,rest
f03,ANAEROBIC,8,0,1371742252.0,1371742312.0,60,240,rest
f03,ANAEROBIC,8,1,1371742312.0,1371742372.0,60,240,rest
f03,ANAEROBIC,8,2,1371742372.0,1371742432.0,60,240,rest
f03,ANAEROBIC,9,0,1371742449.0,1371742509.0,60,240,anaerobic
f03,ANAEROBIC,9,1,1371742509.0,1371742569.0,60,240,anaerobic
f04,ANAEROBIC,0,0,1372954948.0,1372955008.0,60,240,rest
f04,ANAEROBIC,2,0,1372955072.0,1372955132.0,60,240,rest
f04,ANAEROBIC,2,1,1372955132.0,1372955192.0,60,240,rest
f04,ANAEROBIC,2,2,1372955192.0,1372955252.0,60,240,rest
f04,ANAEROBIC,4,0,1372955309.0,1372955369.0,60,240,rest
f04,ANAEROBIC,4,1,1372955369.0,1372955429.0,60,240,rest
f04,ANAEROBIC,4,2,1372955429.0,1372955489.0,60,240,rest
f04,ANAEROBIC,6,0,1372955546.0,1372955606.0,60,240,rest
f04,ANAEROBIC,6,1,1372955606.0,1372955666.0,60,240,rest
f04,ANAEROBIC,6,2,1372955666.0,1372955726.0,60,240,rest
f04,ANAEROBIC,8,0,1372955758.0,1372955818.0,60,240,rest
f04,ANAEROBIC,8,1,1372955818.0,1372955878.0,60,240,rest
f04,ANAEROBIC,8,2,1372955878.0,1372955938.0,60,240,rest
f04,ANAEROBIC,8,3,1372955938.0,1372955998.0,60,240,rest
f04,ANAEROBIC,9,0,1372956023.0,1372956083.0,60,240,anaerobic
f04,ANAEROBIC,9,1,1372956083.0,1372956143.0,60,240,anaerobic
f05,ANAEROBIC,0,0,1372954907.0,1372954967.0,60,240,rest
f05,ANAEROBIC,0,1,1372954967.0,1372955027.0,60,240,rest
f05,ANAEROBIC,2,0,1372955061.0,1372955121.0,60,240,rest
f05,ANAEROBIC,2,1,1372955121.0,1372955181.0,60,240,rest
f05,ANAEROBIC,2,2,1372955181.0,1372955241.0,60,240,rest
f05,ANAEROBIC,4,0,1372955306.0,1372955366.0,60,240,rest
f05,ANAEROBIC,4,1,1372955366.0,1372955426.0,60,240,rest
f05,ANAEROBIC,4,2,1372955426.0,1372955486.0,60,240,rest
f05,ANAEROBIC,6,0,1372955537.0,1372955597.0,60,240,rest
f05,ANAEROBIC,6,1,1372955597.0,1372955657.0,60,240,rest
f05,ANAEROBIC,6,2,1372955657.0,1372955717.0,60,240,rest
f05,ANAEROBIC,8,0,1372955761.0,1372955821.0,60,240,rest
f05,ANAEROBIC,8,1,1372955821.0,1372955881.0,60,240,rest
f05,ANAEROBIC,8,2,1372955881.0,1372955941.0,60,240,rest
f05,ANAEROBIC,8,3,1372955941.0,1372956001.0,60,240,rest
f05,ANAEROBIC,9,0,1372956020.0,1372956080.0,60,240,anaerobic
f05,ANAEROBIC,9,1,1372956080.0,1372956140.0,60,240,anaerobic
f06,ANAEROBIC,0,0,1372950889.0,1372950949.0,60,240,rest
f06,ANAEROBIC,0,1,1372950949.0,1372951009.0,60,240,rest
f06,ANAEROBIC,0,2,1372951009.0,1372951069.0,60,240,rest
f06,ANAEROBIC,2,0,1372951166.0,1372951226.0,60,240,rest
f06,ANAEROBIC,2,1,1372951226.0,1372951286.0,60,240,rest
f06,ANAEROBIC,2,2,1372951286.0,1372951346.0,60,240,rest
f06,ANAEROBIC,4,0,1372951401.0,1372951461.0,60,240,rest
f06,ANAEROBIC,4,1,1372951461.0,1372951521.0,60,240,rest
f06,ANAEROBIC,4,2,1372951521.0,1372951581.0,60,240,rest
f06,ANAEROBIC,6,0,1372951632.0,1372951692.0,60,240,rest
f06,ANAEROBIC,6,1,1372951692.0,1372951752.0,60,240,rest
f06,ANAEROBIC,6,2,1372951752.0,1372951812.0,60,240,rest
f06,ANAEROBIC,8,0,1372951865.0,1372951925.0,60,240,rest
f06,ANAEROBIC,8,1,1372951925.0,1372951985.0,60,240,rest
f06,ANAEROBIC,8,2,1372951985.0,1372952045.0,60,240,rest
f06,ANAEROBIC,9,0,1372952062.0,1372952122.0,60,240,anaerobic
f06,ANAEROBIC,9,1,1372952122.0,1372952182.0,60,240,anaerobic
f07,ANAEROBIC,0,0,1372954897.0,1372954957.0,60,240,rest
f07,ANAEROBIC,0,1,1372954957.0,1372955017.0,60,240,rest
f07,ANAEROBIC,2,0,1372955080.0,1372955140.0,60,240,rest
f07,ANAEROBIC,2,1,1372955140.0,1372955200.0,60,240,rest
f07,ANAEROBIC,2,2,1372955200.0,1372955260.0,60,240,rest
f07,ANAEROBIC,4,0,1372955316.0,1372955376.0,60,240,rest
f07,ANAEROBIC,4,1,1372955376.0,1372955436.0,60,240,rest
f07,ANAEROBIC,4,2,1372955436.0,1372955496.0,60,240,rest
f07,ANAEROBIC,6,0,1372955544.0,1372955604.0,60,240,rest
f07,ANAEROBIC,6,1,1372955604.0,1372955664.0,60,240,rest
f07,ANAEROBIC,6,2,1372955664.0,1372955724.0,60,240,rest
f07,ANAEROBIC,8,0,1372955770.0,1372955830.0,60,240,rest
f07,ANAEROBIC,8,1,1372955830.0,1372955890.0,60,240,rest
f07,ANAEROBIC,8,2,1372955890.0,1372955950.0,60,240,rest
f07,ANAEROBIC,8,3,1372955950.0,1372956010.0,60,240,rest
f07,ANAEROBIC,9,0,1372956030.0,1372956090.0,60,240,anaerobic
f07,ANAEROBIC,9,1,1372956090.0,1372956150.0,60,240,anaerobic
f08,ANAEROBIC,0,0,1371741334.0,1371741394.0,60,240,rest
f08,ANAEROBIC,0,1,1371741394.0,1371741454.0,60,240,rest
f08,ANAEROBIC,0,2,1371741454.0,1371741514.0,60,240,rest
f08,ANAEROBIC,2,0,1371741572.0,1371741632.0,60,240,rest
f08,ANAEROBIC,2,1,1371741632.0,1371741692.0,60,240,rest
f08,ANAEROBIC,2,2,1371741692.0,1371741752.0,60,240,rest
f08,ANAEROBIC,4,0,1371741819.0,1371741879.0,60,240,rest
f08,ANAEROBIC,4,1,1371741879.0,1371741939.0,60,240,rest
f08,ANAEROBIC,4,2,1371741939.0,1371741999.0,60,240,rest
f08,ANAEROBIC,6,0,1371742052.0,1371742112.0,60,240,rest
f08,ANAEROBIC,6,1,1371742112.0,1371742172.0,60,240,rest
f08,ANAEROBIC,6,2,1371742172.0,1371742232.0,60,240,rest
f08,ANAEROBIC,8,0,1371742264.0,1371742324.0,60,240,rest
f08,ANAEROBIC,8,1,1371742324.0,1371742384.0,60,240,rest
f08,ANAEROBIC,8,2,1371742384.0,1371742444.0,60,240,rest
f08,ANAEROBIC,9,0,1371742460.0,1371742520.0,60,240,anaerobic
f08,ANAEROBIC,9,1,1371742520.0,1371742580.0,60,240,anaerobic
f09,ANAEROBIC,0,0,1372950886.0,1372950946.0,60,240,rest
f09,ANAEROBIC,0,1,1372950946.0,1372951006.0,60,240,rest
f09,ANAEROBIC,0,2,1372951006.0,1372951066.0,60,240,rest
f09,ANAEROBIC,0,3,1372951066.0,1372951126.0,60,240,rest
f09,ANAEROBIC,2,0,1372951171.0,1372951231.0,60,240,rest
f09,ANAEROBIC,2,1,1372951231.0,1372951291.0,60,240,rest
f09,ANAEROBIC,2,2,1372951291.0,1372951351.0,60,240,rest
f09,ANAEROBIC,4,0,1372951409.0,1372951469.0,60,240,rest
f09,ANAEROBIC,4,1,1372951469.0,1372951529.0,60,240,rest
f09,ANAEROBIC,4,2,1372951529.0,1372951589.0,60,240,rest
f09,ANAEROBIC,6,0,1372951639.0,1372951699.0,60,240,rest
f09,ANAEROBIC,6,1,1372951699.0,1372951759.0,60,240,rest
f09,ANAEROBIC,6,2,1372951759.0,1372951819.0,60,240,rest
f09,ANAEROBIC,8,0,1372951869.0,1372951929.0,60,240,rest
f09,ANAEROBIC,8,1,1372951929.0,1372951989.0,60,240,rest
f09,ANAEROBIC,8,2,1372951989.0,1372952049.0,60,240,rest
f09,ANAEROBIC,9,0,1372952057.0,1372952117.0,60,240,anaerobic
f09,ANAEROBIC,9,1,1372952117.0,1372952177.0,60,240,anaerobic
f10,ANAEROBIC,0,0,1374067996.0,1374068056.0,60,240,rest
f10,ANAEROBIC,0,1,1374068056.0,1374068116.0,60,240,rest
f10,ANAEROBIC,0,2,1374068116.0,1374068176.0,60,240,rest
f10,ANAEROBIC,2,0,1374068238.0,1374068298.0,60,240,rest
f10,ANAEROBIC,2,1,1374068298.0,1374068358.0,60,240,rest
f10,ANAEROBIC,2,2,1374068358.0,1374068418.0,60,240,rest
f10,ANAEROBIC,4,0,1374068477.0,1374068537.0,60,240,rest
f10,ANAEROBIC,4,1,1374068537.0,1374068597.0,60,240,rest
f10,ANAEROBIC,4,2,1374068597.0,1374068657.0,60,240,rest
f10,ANAEROBIC,6,0,1374068687.0,1374068747.0,60,240,rest
f10,ANAEROBIC,6,1,1374068747.0,1374068807.0,60,240,rest
f10,ANAEROBIC,6,2,1374068807.0,1374068867.0,60,240,rest
f10,ANAEROBIC,8,0,1374068897.0,1374068957.0,60,240,rest
f10,ANAEROBIC,8,1,1374068957.0,1374069017.0,60,240,rest
f10,ANAEROBIC,8,2,1374069017.0,1374069077.0,60,240,rest
f10,ANAEROBIC,9,0,1374069096.0,1374069156.0,60,240,anaerobic
f11,ANAEROBIC,0,0,1371744260.0,1371744320.0,60,240,rest
f11,ANAEROBIC,0,1,1371744320.0,1371744380.0,60,240,rest
f11,ANAEROBIC,0,2,1371744380.0,1371744440.0,60,240,rest
f11,ANAEROBIC,2,0,1371744505.0,1371744565.0,60,240,rest
f11,ANAEROBIC,2,1,1371744565.0,1371744625.0,60,240,rest
f11,ANAEROBIC,4,0,1371744717.0,1371744777.0,60,240,rest
f11,ANAEROBIC,4,1,1371744777.0,1371744837.0,60,240,rest
f11,ANAEROBIC,4,2,1371744837.0,1371744897.0,60,240,rest
f11,ANAEROBIC,6,0,1371744929.0,1371744989.0,60,240,rest
f11,ANAEROBIC,6,1,1371744989.0,1371745049.0,60,240,rest
f11,ANAEROBIC,6,2,1371745049.0,1371745109.0,60,240,rest
f11,ANAEROBIC,8,0,1371745169.0,1371745229.0,60,240,rest
f11,ANAEROBIC,8,1,1371745229.0,1371745289.0,60,240,rest
f11,ANAEROBIC,8,2,1371745289.0,1371745349.0,60,240,rest
f11,ANAEROBIC,9,0,1371745365.0,1371745425.0,60,240,anaerobic
f11,ANAEROBIC,9,1,1371745425.0,1371745485.0,60,240,anaerobic
f11,ANAEROBIC,9,2,1371745485.0,1371745545.0,60,240,anaerobic
f11,ANAEROBIC,9,3,1371745545.0,1371745605.0,60,240,anaerobic
f12,ANAEROBIC,0,0,1371744270.0,1371744330.0,60,240,rest
f12,ANAEROBIC,0,1,1371744330.0,1371744390.0,60,240,rest
f12,ANAEROBIC,0,2,1371744390.0,1371744450.0,60,240,rest
f12,ANAEROBIC,2,0,1371744511.0,1371744571.0,60,240,rest
f12,ANAEROBIC,2,1,1371744571.0,1371744631.0,60,240,rest
f12,ANAEROBIC,4,0,1371744723.0,1371744783.0,60,240,rest
f12,ANAEROBIC,4,1,1371744783.0,1371744843.0,60,240,rest
f12,ANAEROBIC,4,2,1371744843.0,1371744903.0,60,240,rest
f12,ANAEROBIC,6,0,1371744940.0,1371745000.0,60,240,rest
f12,ANAEROBIC,6,1,1371745000.0,1371745060.0,60,240,rest
f12,ANAEROBIC,6,2,1371745060.0,1371745120.0,60,240,rest
f12,ANAEROBIC,8,0,1371745184.0,1371745244.0,60,240,rest
f12,ANAEROBIC,8,1,1371745244.0,1371745304.0,60,240,rest
f12,ANAEROBIC,8,2,1371745304.0,1371745364.0,60,240,rest
f12,ANAEROBIC,9,0,1371745375.0,1371745435.0,60,240,anaerobic
f12,ANAEROBIC,9,1,1371745435.0,1371745495.0,60,240,anaerobic
f12,ANAEROBIC,9,2,1371745495.0,1371745555.0,60,240,anaerobic
